Zar, 26.87, 9.688713919905236, 13.320181456149225, 1.0088768325858517, 1.2338733825098906, 0.9769460210518343, 0.6418513144093174
Jomutta, 26.532, 5.028350201194976, 19.750301834805995, 0.20328913410071983, 0.2166977226267624, 0.3188390292228794, 1.0148968200914135
Craghack, 25.858, 13.893667148605571, 8.278004941011808, 0.1533737945340039, 1.3265766995342947, 0.8790134477822625, 1.3273441703487519
jmerc13, 25.104, 9.661169369589075, 10.30252560027203, 0.13012459206292945, 1.831380202724517, 0.37373395823938116, 2.804689155919325
playt0i, 24.052, 12.55868186806487, 6.948255561175895, 0.00846155400515087, 0.9294204815727702, 0.6954816288877287, 2.91202669579726
InternetFett, 22.401, 9.998671764767362, 9.639145986541635, 0.16351321096258767, 1.5061195837684038, 0.33267080927482784, 0.760384567307431
Oment, 21.883, 1.760347170205724, 18.901503168349105, 0.9940700603741537, 0.0919772670493106, 0.13558025924979128, 0.0
Beautiful Disaster, 21.822, 9.706677757067952, 8.778001839486478, 0.23424080287993307, 0.5593429208136971, 0.25041432193211, 2.2929472442785013
Shaidar, 21.668, 2.1325796505652623, 18.84278565471226, 0.38066822338726125, 0.11444142800888574, 0.1979335227199863, 0.0
MustacheLess Luigi, 20.992, 5.096286167192154, 13.695213669719132, 0.9426585890948193, 0.4869743409742477, 0.5966990531496119, 0.1741857292702678
Puntti, 20.97, 0.0, 20.585225404763154, 0.03497263955721314, 0.04132159669252432, 0.2884226609631457, 0.01983706433187137
Faith, 20.86, 1.6521286602679115, 18.272268528935253, 0.31720090812187274, 0.21174131689415343, 0.2687935902609445, 0.1382072728656134
Kale, 20.217, 5.836722873517167, 12.805944327056412, 0.0462628664671825, 0.7761836406568968, 0.12398984390962037, 0.6283186321664791
Bespoked, 19.767, 2.3565288205271138, 16.841268444912117, 0.02803673299580508, 0.22107212308936458, 0.17220936726133976, 0.14755514975624867
Cents321, 19.589, 10.290012542024492, 5.657180792422805, 0.0, 0.24954065091749103, 0.34177692185397934, 3.0505600573916163
B, 19.229, 2.615643562631735, 16.427068195775046, 0.038911725069506825, 0.02354211565994867, 0.08007270722028897, 0.04380458589448855
LraE, 19.209, 2.826310380267215, 15.553825280363792, 0.2712345433747949, 0.01460706982179375, 0.5433530841533529, 0.0
Zedijar, 18.745, 6.012332990750257, 10.678830849011543, 0.07043092570756092, 0.9000102267063685, 0.4603941530767911, 0.6234273012353329
lamb, 17.215, 2.6207605344295994, 14.359244603768861, 0.07255774611191712, 0.0, 0.11847207172656858, 0.043532845287202644
TerryPie, 16.925, 6.047716306373788, 7.47681186880435, 0.03175360765888102, 0.31928162074635036, 0.05584028010270851, 2.9933858336186607
MattyVanHalen, 16.708, 2.798112599508771, 13.188555540705828, 0.24588522319720502, 0.2212899688346753, 0.14753256694811506, 0.10668536242044793
Martinum, 16.454, 1.6192493946731235, 14.168644593956763, 0.0, 0.36386281796156056, 0.0, 0.30233859966630255
Muggistan, 16.239, 6.469267685125507, 8.993894788366008, 0.01606321415541244, 0.14522585074385977, 0.43933976040840095, 0.17510964733503986
King Titus, 16.233, 6.327298935669866, 6.777491215634394, 0.5347029815227413, 1.417391882105493, 0.2607348909147043, 0.9153310615818565
Swamp Fox, 16.082, 6.239657184663891, 6.620138147577342, 0.10612307899285937, 0.840583984470104, 1.6602151377225014, 0.615709867988413
Sharkey, 15.749, 4.327433936627938, 10.458191156592632, 0.10260214874171183, 0.3880828946485584, 0.28060975516949277, 0.19255539432279523
Mulla, 15.03, 2.8971858832546555, 11.935958013241821, 0.05028194837370102, 0.06853608406122355, 0.07775219710335593, 0.0
SlyPimp, 14.903, 7.254668420227499, 5.472758457154683, 0.1116981958063521, 0.8018924884930213, 0.2666956116773913, 0.9951141038809994
dCLCp, 14.335, 5.115556465239431, 6.782603093292191, 0.4091663631497869, 0.45877058960673145, 0.0948679243237891, 1.4738123576758568
Popycorn, 14.324, 2.5719859947393173, 11.1402222158312, 0.29630925590267554, 0.1349410603216278, 0.15168831350811895, 0.029293637465421005
Chunk, 13.706, 0.5421812670928632, 12.939011041994089, 0.008034457927821682, 0.05786477930309042, 0.05909594241115948, 0.09983749911684303
Calvin, 13.576, 0.9763617677286742, 12.494978348533628, 0.0, 0.07011393514460999, 0.01764386536373507, 0.01657617704444046
Volv, 13.357, 3.039590119671817, 9.805015561198452, 0.008530440469236223, 0.011041277390861219, 0.41093369145944775, 0.08190261903597301
cerbrus87, 13.274, 4.265159301130525, 8.784742017942605, 0.007471800836693935, 0.0759567630733275, 0.14027096749011086, 0.0
Jocke, 13.235, 0.0, 13.212851762314887, 0.009738088795290815, 0.0, 0.012135816942382006, 0.0
DavetheGoliath, 12.913, 0.0, 12.803753522345927, 0.08168431522309254, 0.014126787921596325, 0.01383201539576243, 0.0
Rio, 12.3, 0.6808838643371017, 10.139142885016305, 0.5768885554633416, 0.008764241893076249, 0.4645005542613265, 0.43027407757650854
Gorgh, 12.082, 1.3617677286742034, 10.195551172066422, 0.05404214429790333, 0.13746869358432814, 0.25240817903958035, 0.08065261224245784
Erix, 11.928, 0.9121274409044193, 10.773982826572292, 0.008556878804872851, 0.009536620558295218, 0.2234106800924418, 0.0
Esthera, 11.916, 2.9242949466092982, 6.7595009589352415, 1.7576821330971923, 0.10007738419971367, 0.37465373019019654, 0.0
bigchris27, 11.605, 0.2312435765673176, 11.132712295179495, 0.17291970598962317, 0.0029214139643587503, 0.022133296399756294, 0.04315240843700238
TeFinete, 11.514, 6.028663751807271, 3.6206896551724137, 0.1859826670353071, 0.02119018188239449, 1.4012876872203492, 0.25619704454915515
Sloxxor, 11.154, 4.9407084501890015, 4.851250845165653, 0.2513422511736616, 0.3038961142323887, 0.7319989884437773, 0.07505475573236811
lokiramza, 11.042, 4.594496315780305, 4.306391792574497, 0.20861169555892398, 0.43499363684687037, 1.105194036669002, 0.39190430382773817
MeeSAX, 10.087, 4.417035378960755, 4.649242861275539, 0.07104123266468826, 0.4676561521173455, 0.03942575856335041, 0.4425567530258317
Wurstmeyer, 10.068, 1.2589928057553956, 7.5154963483768595, 0.4578113724893726, 0.14899211218229622, 0.687112534281036, 0.0
Ivetza, 10.063, 0.0, 9.95954624120506, 0.04178473687500645, 0.0, 0.01764386536373507, 0.04429371898760319
Cobber, 9.92, 0.513874614594039, 8.728629785583095, 0.15970294947363617, 0.03462195476676415, 0.31767699563495505, 0.16538133359420432
hepizoj, 9.57, 4.754973261100563, 2.7162524438609816, 0.5407331206978745, 1.079199707551469, 0.12373445501350076, 0.35549106245142637
Gil, 9.481, 2.1325796505652623, 6.963482640762726, 0.10785416757431927, 0.0, 0.276857245974035, 0.0
Robert, 9.369, 1.6521286602679115, 6.326738080697178, 0.0, 0.038108382652506656, 0.877681010763346, 0.4747851890499405
Jaune, 9.297, 2.787769784172662, 4.2951318458417855, 1.750911571748399, 0.0, 0.46270998156451104, 0.0
Phoenix, 8.935, 3.0639773895169578, 4.153144016227181, 1.184070306277767, 0.18075256468979006, 0.2711373444150582, 0.08168522655014429
Larso, 8.634, 4.235546187747139, 2.302052194723911, 0.12705318394803564, 0.5718573574574566, 0.19656127849717678, 1.2005500029891467
RJ, 8.55, 3.5548800668907976, 3.1616371204085443, 0.5365733392277371, 0.12058947431123493, 0.19369745248953188, 0.9828314284316763
Danimoth, 8.096, 3.1216794119184073, 3.7648682894975023, 0.06438758784046042, 0.5989467197677777, 0.2946459524784092, 0.25174049858966624
Peabrain, 8.075, 0.34686536485097635, 7.566871705686674, 0.10927303998393251, 0.04966403739409875, 0.002714440825190011, 0.0
Drads, 7.522, 1.3543644503283572, 5.938264984173762, 0.010271036921394108, 0.10200319860440998, 0.09176644838180716, 0.025543617084875462
MikeyBlue, 7.342, 0.10277492291880781, 7.020236324951884, 0.13666621765224576, 0.04266361091778555, 0.010526459769912351, 0.029293637465421005
Rury, 6.951, 1.3360739979445015, 3.313049357674104, 0.10294101513279508, 0.12477118614209518, 0.7790459749370675, 1.2949526899602715
exrio, 6.819, 0.0, 6.490969486065975, 0.2395210100439915, 0.010414657079584035, 0.04855600401041083, 0.02989146680145001
Gothia, 6.549, 0.0, 5.940376840966751, 0.5569005323598075, 0.018489605346990748, 0.03276797156417274, 0.0
Guydoonster, 6.508, 2.580586862229345, 1.5923301534239993, 1.741199490270394, 0.081799591002045, 0.1735192921812168, 0.33875184104261435
nurtho, 6.434, 0.0, 6.414172899322796, 0.01985548019341859, 0.0, 0.0, 0.0
Campbell, 6.429, 0.8404898357343182, 5.4733110925771475, 0.006142373652403419, 0.02537800553649564, 0.08396992127463294, 0.0
Edgar, 6.194, 4.101089588377723, 0.6130108423686405, 0.09075161279075714, 0.6592350481878816, 0.0, 0.7295691824412088
Full Garous, 6.163, 0.0, 5.899363397828143, 0.01552241657389956, 0.0, 0.004244833726756947, 0.24342523600671742
DanTheMan, 6.0, 1.8371017471736897, 3.4195402298850577, 0.1343982439547958, 0.06719252118025125, 0.5121099951904444, 0.029293637465421005
Warpig, 5.75, 0.6551901336073999, 4.771819371676081, 0.01918756446305948, 0.05752909785859296, 0.16454306742745647, 0.08173957467160148
Uruk Hai, 5.371, 0.501027749229188, 4.616716319267635, 0.12102281903903792, 0.04605699206766431, 0.08594530168692016, 0.0
Slice, 5.239, 2.845145191352971, 0.6567973311092576, 0.0, 0.38599635409133926, 0.07894456578322057, 1.2719634345838837
Gipsa, 5.168, 0.0, 5.1649109213729485, 8.313201903858045e-05, 0.00168168785304617, 0.0013572204125950056, 0.0
ajj_howtorot, 5.162, 0.36286951068685, 4.7606975837989856, 0.0, 0.014785710253247854, 0.01112099644128114, 0.012717460420980549
The Damned, 5.029, 2.911992439946348, 0.5797836375929682, 0.8406273406647491, 0.12270826253073047, 0.573886677187632, 0.0
BigBell, 4.369, 0.44964028776978415, 3.1164295691530186, 0.1309544144866904, 0.01589263641179587, 0.29299674649610935, 0.36293675509106027
Jaerock, 3.816, 2.8001811625759925, 0.0, 0.1335227010519664, 0.28675316854783717, 0.496172023569002, 0.09929401790227121
jboy, 3.749, 0.9249743062692704, 2.662271805273834, 0.005790237041045893, 0.0029214139643587503, 0.15338491264999082, 0.0
Mithrandir, 3.12, 1.2846865364850977, 0.9939148073022313, 0.09927638888115765, 0.05258545135845749, 0.6895355380549368, 0.0
Yami, 2.356, 1.2260046684202275, 0.8400946585530764, 0.0, 0.1883428204575435, 0.03225722717221897, 0.06951124734373557
Master Yoda, 2.242, 0.5750605326876513, 1.590909090909091, 0.0, 0.05881725668620273, 0.01764386536373507, 0.0
Mayong, 2.242, 0.0, 1.8682235195996664, 0.33670183457455366, 0.0, 0.036857580651840804, 0.0
Oceanu, 2.045, 0.0, 1.153044203502919, 0.8894976386050617, 0.0023896097378986432, 0.0, 0.0
Damdred, 1.85, 1.5030832476875642, 0.0, 0.01887077060387398, 0.0, 0.3281600825838146, 0.0
mris, 1.809, 0.539568345323741, 0.4524603836530442, 0.803434198004374, 0.0, 0.014012395580706011, 0.0
NaUj, 1.777, 0.4239465570400823, 0.0, 1.338901615684903, 0.0, 0.013742926434923202, 0.0
Empoy, 1.205, 0.0, 0.7005838198498748, 0.4627105711574134, 0.0, 0.041941972141588256, 0.0
vic, 1.126, 0.2312435765673176, 0.0, 0.5821148132684206, 0.026764248090843802, 0.28633506576693846, 0.0
Freeze, 1.119, 0.0, 1.0615040931675652, 0.0, 0.0, 0.05789414243161261, 0.0
Unfather, 1.114, 0.8950345776647446, 0.0, 0.0017037918783777333, 0.07911065343527537, 0.05147927561141259, 0.08712003869586248
Daesan, 1.059, 0.0, 1.0333788975600018, 0.013103764327123306, 0.0, 0.01223386493519498, 0.0
squarewave, 0.974, 0.9121274409044193, 0.0, 0.0, 0.03437925763088324, 0.01778851718023315, 0.00951092125500682
Chaluchasu, 0.82, 0.3597122302158274, 0.0, 0.38005712293113614, 1.1012229604858964e-05, 0.07985981734778054, 0.0
Afganu, 0.76, 0.1541623843782117, 0.0, 0.5502710553182923, 0.0, 0.055544524361179175, 0.0
margoose, 0.748, 0.31779661016949157, 0.0, 0.0, 0.22898988030919765, 0.09152275645007661, 0.10989190158642166
Diamond3, 0.693, 0.5296610169491525, 0.0, 0.0, 0.045145701973250116, 0.1181306166397482, 0.0
jahmes, 0.624, 0.0, 0.554628857381151, 0.03974755559611889, 0.0, 0.029907748806205853, 0.0
Gintokun, 0.615, 0.0, 0.5400333611342786, 0.0, 0.0, 0.05653634922581276, 0.018587057538356187
Asanka456, 0.479, 0.0, 0.0, 0.0, 0.02976455981402632, 0.08653262340369365, 0.36239327387648845
Espiritus, 0.364, 0.09079903147699758, 0.14595496246872394, 0.0059318168291416125, 0.05970289651644916, 0.016457495258126103, 0.04559807390257555
Vovin, 0.236, 0.0, 0.0, 0.0, 0.0816111465735834, 0.15466792210074892, 0.0
Turnabell, 0.137, 0.1156217882836588, 0.0, 0.004292962970019115, 0.017048201885955076, 0.0, 0.0
Gazebo, 0.13, 0.0, 0.0, 0.0, 0.0, 0.12962272746096826, 0.0
Lieke, 0.12, 0.0, 0.0, 0.11996379283974729, 0.0, 0.0, 0.0
Rompar, 0.053, 0.0, 0.035496957403651115, 0.013072561057710532, 0.004208700150873985, 0.0, 0.0
Sommarhydda, 0.046, 0.0, 0.0, 0.0, 0.0, 0.04607197581480101, 0.0
RookieOG, 0.039, 0.0, 0.0, 0.0, 0.02892370159009281, 0.00989970040380357, 0.0
Larschung, 0.032, 0.0, 0.0, 0.0319419850832981, 0.0, 0.0, 0.0
Semo, 0.023, 0.0, 0.0, 0.0, 0.0, 0.023191286702281856, 0.0
Bazzaroony, 0.023, 0.0, 0.0, 0.0, 0.02267858059087345, 8.68394772263471e-05, 0.0
Alexander87, 0.021, 0.0, 0.0, 0.0, 0.019834385480279323, 0.0013572204125950056, 0.0
FallenEccentrix, 0.005, 0.0, 0.0, 0.0, 0.0, 0.005073093966124156, 0.0
Winterr, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0011388578291299126, 0.0
Sly Delvecchio, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Skubasteve, 0.0, 0.0, 0.0, 0.0, 0.0004838959719244752, 0.0, 0.0
MacTheMeek, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001736789544526942, 0.0
Korsan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Apo Lakay, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
